relat_id	pid	related_to	relationship	relat_notes
1	4	5	husband	
2	5	4	wife	
3	9	1	brother	
4	4	11	father	
5	5	11	mother	
6	11	4	daughter	
7	11	5	daughter	
8	1	2	husband	
9	2	1	wife	
10	1	12	master	
11	12	1	servant	
12	1	14	cousin	
13	14	1	cousin	
14	19	20	husband	
15	20	19	wife	
16	19	21	father
17	19	22	father
18	19	23	father
19	21	19	daughter
20	22	19	daughter
21	23	19	daughter
22	19	25	master
23	25	19	servant
24	25	26	husband
25	26	25	wife
26	29	31	husband
27	31	29	wife
28	34	35	husband
29	35	34	wife
30	34	36	brother
31	34	37	brother
32	34	38	cousin
33	34	39	cousin
34	36	34	sister
35	37	34	sister
36	38	34	cousin
37	39	34	cousin
38	46	41	brother
39	41	46	brother
40	47	48	husband
41	48	47	wife
42	47	50	brother
43	50	47	brother
44	48	51	niece
45	51	48	uncle
46	52	53	husband
47	53	52	wife
48	60	61	father
49	61	60	son
51	60	62	husband
52	62	60	wife
54	60	63	father
55	60	64	father
56	60	65	father
57	61	63	brother
58	61	64	brother
59	61	65	brother
60	63	60	daughter
61	63	61	sister
62	63	64	sister
63	63	65	sister
64	64	60	son
65	64	61	brother
66	64	63	brother
67	64	65	brother
68	65	60	daughter
69	65	61	sister
70	65	63	sister
71	65	64	sister
72	66	68	husband
73	68	66	wife
74	66	69	father
75	66	70	father
76	66	71	father
77	66	72	father
78	66	73	father
79	68	73	mother
80	69	66	daughter
81	69	70	sister
82	69	71	sister
83	69	72	sister
84	69	73	sister
85	70	66	son
86	70	69	brother
87	70	73	brother
88	70	71	brother
89	70	72	brother
90	71	66	son
91	71	69	brother
92	71	70	brother
93	71	72	brother
94	71	73	brother
95	72	66	daughter
96	72	69	sister
97	72	70	sister
98	72	71	sister	
99	72	73	sister	
100	73	66	child	
101	73	68	child	
102	73	69	bro/sister	
103	73	70	bro/sister	
104	73	71	bro/sister	
105	73	72	bro/sister	
106	74	75	husband	
107	74	76	father	
108	74	66	brother in law	
109	75	66	sister	
110	75	74	wife	
111	75	76	mother	
112	76	66	niece	called cousin
113	76	74	daughter	
114	76	75	daughter
115	66	74	brother in law
116	66	75	brother
117	66	76	uncle
118	66	77	brother
119	77	66	sister
120	66	78	brother in law
121	66	79	brother
122	78	66	brother in law
123	78	79	husband
124	79	66	sister
125	79	78	wife
126	66	80	master
127	80	66	apprentice
128	86	66	master
129	86	88	husband
130	87	89	husband
131	88	86	wife
132	89	87	wife
133	95	96	father
134	96	95	daughter
135	94	97	brother
136	97	94	brother
137	94	98	brother
138	98	94	brother
139	98	97	brother
140	97	98	brother
141	94	99	brother
142	98	99	brother
143	97	99	brother
144	99	94	brother
145	99	97	brother
146	99	98	brother
147	110	111	husband
148	111	110	wife
149	110	113	father
150	110	114	father
151	110	115	father
152	112	110	son
153	112	113	brother
154	112	114	brother
155	113	110	daughter
156	113	112	sister
157	113	114	sister
158	114	110	son
159	114	113	brother
160	114	114	brother
161	115	116	father
162	116	115	daughter	
163	110	118	brother	
164	118	110	sister	
165	110	119	brother in law	brother
166	119	110	brother in law	brother
167	110	120	brother	
168	120	110	sister	
169	110	121	master	
170	121	110	servant	
171	125	110	brother in law	brother
172	110	125	brother in law	brother
173	128	129	husband	
174	129	128	wife	my loving wife
175	130	128	tenant	
177	128	131	father	
178	131	128	son	
179	128	130	landlord	
180	128	132	landlord	
181	132	128	tenant	
182	128	133	father	
183	133	128	son	
184	131	133	brother	
185	133	131	brother	
186	136	137	husband	
187	137	136	wife	dear and loving wife
188	136	138	father	
189	138	136	son	only son
190	138	137	son	
191	137	138	mother	
192	136	139	father	
193	136	140	father	
195	138	139	brother	
196	138	140	brother	
197	139	136	daughter	
198	139	138	sister	
199	139	140	sister	
200	140	136	daughter	
201	140	138	sister	
202	140	139	sister	
203	139	141	wife	
204	141	139	husband	
205	141	136	son in law	
206	136	141	father in law	
207	142	136	brother in law	my brother
208	139	143	mother	
209	143	139	daughter	
210	143	136	granddaughter	
211	136	143	grandfather	
212	136	142	brother in law
213	141	143	father
214	143	141	daughter
215	136	144	grandfather
216	136	145	grandfather
217	143	144	sister
218	143	145	sister
219	144	136	grandson
220	144	139	son
221	144	141	son
222	144	143	brother
223	144	145	brother
224	145	136	grandson
225	145	139	son
226	145	141	son
227	145	143	brother
228	145	144	brother
229	139	144	mother
230	139	145	mother
231	141	144	father
232	141	145	father
233	140	146	mother
234	146	140	daughter
235	146	136	granddaughter
236	137	146	grandmother
237	146	137	granddaughter
238	136	146	grandfather
239	136	147	grandfather
240	136	148	grandfather
241	136	149	grandfather
242	137	147	grandmother
243	137	148	grandmother
244	137	149	grandmother
245	140	147	mother
246	140	148	mother
247	140	149	mother
248	146	147	sister
249	146	148	sister
250	146	149	sister
251	147	136	grandson
252	147	137	grandson
253	147	140	son
254	147	146	brother
255	147	148	brother
256	147	149	brother
257	148	136	grandson
258	148	137	grandson
259	148	140	son
260	148	146	brother	
261	148	147	brother	
262	148	149	brother	
263	149	136	grandson	
264	149	137	grandson	
265	149	140	son	
266	149	146	brother	
267	149	147	brother	
268	149	148	brother	
269	136	150	brother	
270	150	136	sister	my dear and beloved
272	136	151	uncle	
273	151	136	niece	
274	154	155	husband	
275	155	154	wife	wellbeloved
276	154	156	brother	
277	156	154	sister
278	156	154	tenant
279	154	156	landlord
280	154	157	brother
281	157	154	sister
282	154	158	brother
283	158	154	sister
284	154	159	brother
285	159	154	brother
286	159	160	father
287	159	161	father
288	159	162	father
289	159	163	father
290	159	164	father
291	159	165	father
292	154	160	uncle
293	154	161	uncle
294	154	162	uncle
295	154	163	uncle
296	154	164	uncle
297	154	165	uncle
298	160	159	child
299	160	154	niece/nephew
300	160	161	bro/sister
301	160	162	bro/sister
302	160	163	bro/sister
303	160	164	bro/sister
304	160	165	bro/sister
305	161	159	child
306	161	160	bro/sister
307	161	154	niece/nephew
308	161	162	bro/sister
309	161	163	bro/sister
310	161	164	bro/sister
311	161	165	bro/sister
312	162	154	niece/nephew
313	162	159	child
314	162	160	bro/sister
315	162	161	bro/sister
316	162	163	bro/sister
317	162	164	bro/sister
318	162	165	bro/sister
319	163	154	niece/nephew
320	163	159	child
321	163	160	bro/sister
322	163	161	bro/sister
323	163	162	bro/sister
324	163	164	bro/sister
325	163	165	bro/sister	
327	164	154	niece/nephew	
328	164	159	child	
329	164	160	bro/sister	
330	164	161	bro/sister	
331	164	162	bro/sister	
332	164	163	bro/sister	
333	164	165	bro/sister	
334	165	154	niece/nephew	
335	165	159	child	
336	165	160	bro/sister	
337	165	161	bro/sister	
338	165	162	bro/sister	
339	165	163	bro/sister	
340	165	164	bro/sister	
341	154	166	uncle	cousin
342	166	154	niece	"also called ""cousin"""
343	166	167	daughter	
344	167	154	brother	
345	167	166	father	
346	154	167	brother	
347	166	168	sister	
348	167	168	father	
349	168	154	niece	"also called ""cousin"""
350	168	166	sister	
351	168	167	daughter	
352	168	169	husband	
353	169	168	husband	
354	154	168	uncle	cousin
355	154	170	cousin	
356	170	154	cousin	
357	170	171	business	
358	171	170	business	
359	154	172	cousin	
360	172	154	cousin	
361	155	173	godmother	
362	173	155	goddaughter	
363	174	175	father	
364	175	174	son	
365	175	176	brother	
366	176	175	sister	
367	154	185	landlord	
368	185	154	tenant	
369	154	186	landlord	
370	186	154	tenant	
371	154	188	master	
372	188	154	servant	presumably also a kinswoman of test?
373	154	189	master	
374	189	154	servant	my porter
375	154	191	cousin	
376	191	154	cousin	
377	194	154	employee	
378	154	194	employer	
379	154	195	master	
380	195	154	servant	my man
381	154	196	master	
382	196	154	servant	my man
383	199	154	sister in law	sister
384	199	159	wife	
385	159	199	husband	
386	204	205	husband	
387	205	204	wife	
388	206	207	husband	
389	207	206	wife	
390	170	208	husband	
391	208	170	wife	
392	172	209	husband	
393	209	172	wife	
394	210	154	sister in law	sister
395	154	210	brother in law	
396	194	213	husband	
397	213	194	wife	
398	216	154	friend	loving friend
399	194	154	cousin	
400	154	194	cousin	
401	219	220	husband	
402	220	219	wife	wellbeloved wife
403	219	221	brother in law	
404	221	219	brother in law	
405	219	223	father	
406	219	224	father
407	223	219	daughter
408	224	219	daughter
409	224	223	sister
410	223	224	sister
414	225	219	son in law
415	225	223	brother in law
416	225	224	husband
417	224	225	wife
418	219	225	father in law
419	219	226	father
420	225	219	son in law
421	226	219	son
422	226	223	brother
423	226	224	brother
424	223	226	sister
425	224	226	sister	
426	219	227	father	
427	223	227	sister	
428	224	227	sister	
429	225	226	brother in law	
430	225	227	brother in law	
431	226	227	brother	
432	226	225	brother in law	
433	227	219	son	
434	227	223	brother	
435	227	224	brother	
436	227	225	brother in law	
437	227	226	brother	
438	219	234	friend	good friend
439	234	219	friend	good friend
440	236	237	father in law	
441	237	236	son in law	
442	219	243	father	now dead
443	219	244	father in law	
444	219	245	grandfather	
445	219	246	grandfather	
446	219	247	grandfather	
447	243	219	daughter	
448	243	244	wife	
449	243	245	mother	
450	243	246	mother	
451	243	247	mother	
452	244	219	son in law	
453	244	243	husband	
454	244	245	father	
455	244	246	father	
456	244	247	father	
457	245	219	granddaughter
458	245	243	daughter
459	245	244	daughter
460	245	246	sister
461	245	247	sister
462	246	219	granddaughter
463	246	243	daughter
464	246	244	daughter
465	246	245	sister
466	246	247	sister
467	247	219	granddaughter
468	247	243	daughter
469	247	244	daughter
470	247	245	sister
471	247	246	sister
472	227	248	father
473	248	227	son
474	248	219	grandson
475	219	248	grandfather
476	227	249	father
477	219	249	grandfather
478	248	249	brother
479	249	219	granddaughter
480	249	227	daughter
481	249	248	sister
482	219	250	landlord
483	219	252	son in law
484	252	219	father in law
485	227	253	husband
486	253	227	wife
487	257	258	father
488	258	257	daughter
489	257	259	brother	
490	257	260	uncle	
491	257	261	uncle	
492	259	257	brother	
493	259	260	father	2nd son
494	259	261	father	
495	260	257	nephew	
496	260	259	son	2nd son
497	260	261	brother	
498	261	257	nephew	
499	261	259	son	
500	261	260	brother	
501	262	257	brother	
502	257	262	brother	
503	257	264	grandfather	
504	257	265	grandfather	
505	264	265	sister	
506	264	257	granddaughter	
507	265	257	granddaughter	
508	265	264	sister	
509	257	266	friend	
510	266	257	friend	good friend
511	257	267	cousin	
512	267	257	nephew	cousin
513	257	268	grandfather	
514	268	257	grandson	
515	269	257	son in law	
516	269	270	father	
517	269	271	father	
518	269	272	father	
519	270	257	granddaughter	
520	270	269	daughter	
521	270	271	sister
522	270	272	sister
523	271	257	granddaughter
524	271	269	daughter
525	271	270	sister
526	271	272	sister
527	272	257	granddaughter
528	272	269	daughter
529	272	271	sister
530	272	272	sister
531	273	274	husband
532	274	273	wife
533	274	275	mother
534	273	275	father
535	275	273	son
536	275	274	son
537	257	279	brother
538	257	280	uncle
539	257	281	uncle
540	257	282	uncle
541	279	257	brother
542	279	280	father
543	279	281	father
544	279	282	father
545	280	257	niece
546	280	279	daughter
547	280	281	sister
548	280	282	sister
549	281	257	niece
550	281	279	daughter
551	281	280	sister
552	281	282	sister
553	282	257	niece	
554	282	279	daughter	
555	282	280	sister	
556	282	281	sister	
557	283	257	brother	my late brother
558	257	283	brother	
559	283	284	father	
560	283	285	father	
561	257	284	uncle	
562	257	285	uncle	
563	284	283	daughter	
564	284	257	niece	
565	284	285	sister	
566	285	257	niece	
567	285	283	daughter	
568	285	284	sister	
569	267	283	son	eldest son
570	267	284	brother	
571	267	285	brother	
572	283	267	father	eldest son
573	284	267	sister	
574	285	267	sister	
575	269	264	father	
576	264	269	daughter	
577	286	257	daughter	
578	286	269	wife	
579	286	264	mother	
580	264	286	daughter	
581	269	286	husband	
582	271	286	daughter	
583	272	286	daughter	
584	286	271	mother	
585	286	272	mother	
586	260	267	brother	
587	267	260	brother	
590	257	289	master	
591	289	257	servant	
592	297	305	husband	
593	305	297	wife	
594	297	306	father	
595	306	297	son	
596	297	307	brother	
597	307	297	sister	
598	305	309	mother	from diff marriage
599	305	310	mother	from diff marriage
600	305	311	mother	from diff marriage
601	309	305	son	from diff marriage
602	309	310	brother	
603	309	311	brother	
604	310	305	daughter	from diff marriage
605	310	309	sister	
606	310	311	sister	
607	311	305	daughter	from diff marriage
608	311	309	sister	
609	311	310	sister	
610	297	318	master	
611	318	297	servant	maid
612	314	320	husband	
613	320	314	wife	
614	297	321	friend	trusty friend
615	297	322	friend	trusty friend
616	321	297	friend	trusty friend
617	322	297	friend	trusty friend
618	321	323	husband	
619	323	321	wife	
620	322	324	husband	
621	324	322	wife	
622	326	327	husband	
623	327	326	wife	
624	326	334	brother in law	
625	334	326	brother in law	
626	326	336	master	
627	336	326	servant	my workwoman
628	337	326	employee	formayd of my shope
629	326	337	employer	formayd of my shope
630	326	338	cousin	
631	338	326	cousin	
632	338	339	father	
633	339	338	daughter	
634	340	341	husband	
635	341	340	wife	
636	341	326	employee	
637	326	341	employer	
638	346	326	friend	singular good friend
639	326	346	friend	singular good friend
640	326	347	friend	special good friend
641	326	348	friend	special good friend
642	347	326	friend	special good friend
643	348	326	friend	special good friend
644	349	350	husband	
645	350	349	wife	
646	349	351	father	
647	349	352	father	
648	351	349	son	
649	351	352	brother	
650	352	349	daughter	
651	352	351	sister	
652	349	353	friend	trusted friend
653	353	349	friend	trusted friend
654	349	354	master	
655	354	349	servant	
656	359	360	husband	
657	360	359	wife	
658	349	363	brother	
659	363	349	brother	
660	363	364	father	
661	363	365	father	
662	364	363	daughter	
663	364	349	niece	
664	364	365	sister	
665	365	363	daughter	
666	365	349	niece	
667	365	364	sister	
668	349	364	uncle	
669	349	365	uncle	
670	349	366	uncle	
671	366	349	nephew	
672	349	367	cousin	
673	367	368	husband	
674	367	349	cousin	
675	368	367	wife	
676	349	369	master	my maidservant
677	369	349	servant	my maidservant
678	349	371	brother	
679	371	349	brother	
680	349	372	master	my servant
681	372	349	servant	my servant
682	349	375	friend	
683	349	376	friend
684	349	377	friend
686	375	349	friend
687	376	349	friend
688	377	349	friend
689	349	379	brother
690	379	349	sister
691	379	380	mother
692	349	380	uncle
693	380	349	nephew
694	380	379	son
695	349	381	cousin
696	381	349	cousin
697	382	349	friend
698	349	382	friend
699	385	386	cousin
700	386	385	cousin	
701	385	387	cousin	
702	386	387	husband	
703	387	385	cousin	
704	387	386	wife	
705	385	388	cousin	daughter of cousin
706	386	388	father	
707	387	388	mother	
708	388	385	cousin	
709	388	386	daughter	
710	388	387	daughter	
711	385	389	cousin	
712	389	385	cousin	
713	385	390	cousin	
714	390	385	cousin	
715	385	391	cousin	
716	391	385	cousin	
717	391	392	husband	
718	385	392	cousin	
719	392	385	cousin	
720	392	391	wife	
721	385	393	cousin	
722	393	385	cousin	
723	385	394	sister	
724	385	395	aunt	cousin
725	394	385	sister	
726	394	395	mother	
727	395	385	nephew	cousin
728	395	394	son	
729	385	396	cousin	
730	396	385	cousin	
731	396	397	wife	
732	397	396	husband	
733	396	398	mother	
734	396	399	mother	
735	398	396	son	
736	398	399	brother	
737	399	396	daughter	
738	399	398	sister	
739	401	402	husband	
740	402	401	wife	
741	402	385	cousin	
742	385	402	cousin	
743	385	403	master	my apprentice
744	385	404	master	my servant
745	385	405	master	my servant
746	403	385	apprentice	
747	404	385	servant	my servant
748	405	385	servant	my servant
749	385	407	godmother	
750	407	385	godson	
751	385	408	godmother	
752	385	409	godmother	
753	408	385	godson	
754	409	385	godson	
755	385	410	godmother	
756	385	411	godmother	
757	410	385	goddaughter	
758	411	385	goddaughter	
759	385	413	godmother	
760	413	385	goddaughter	
761	417	385	tenant	
762	385	417	landlord	
763	385	418	mother	
764	385	419	mother in law	
765	418	385	daughter	
766	418	419	wife	
767	419	385	son in law	
768	419	418	husband	
769	421	422	husband	
770	422	421	wife	
771	421	423	father	
772	421	424	father	
773	423	421	son	
774	423	424	brother	
775	424	421	son	
776	424	423	brother	
777	421	425	father	my base sonne
778	425	421	illegitchild	my base sonne
779	426	421	brother	
780	421	426	brother	
781	421	427	brother	dead brother
782	421	428	uncle	
783	421	429	uncle	
784	421	430	uncle	
785	421	431	uncle	
786	427	421	brother	
787	427	428	father	
788	427	429	father	
789	427	430	father	
790	427	431	father	
791	428	421	nephew	
792	428	427	son	
793	428	429	brother	
794	428	430	brother	
795	428	431	brother	
796	429	421	niece
797	429	427	daughter
798	429	428	sister
799	429	430	sister
800	429	431	sister
801	430	421	niece
802	430	427	daughter
803	430	428	sister
804	430	429	sister
805	430	431	sister
806	431	421	nephew
807	431	427	son
808	431	428	brother
809	431	429	brother
810	431	430	brother
811	432	433	father
812	432	434	father
813	432	435	father
814	432	436	father
815	432	437	father
817	433	432	son
818	433	434	brother
819	433	435	brother
820	433	436	brother
821	433	437	brother
822	434	432	son
823	434	433	brother
824	434	435	brother
825	434	436	brother
826	434	437	brother
827	435	432	son
828	435	433	brother
829	435	434	brother
830	435	436	brother
831	435	437	brother
832	436	432	son
833	436	433	brother
834	436	434	brother
835	436	435	brother
836	436	437	brother
837	437	432	daughter
838	437	433	sister
839	437	434	sister
840	437	435	sister
841	437	436	sister
842	437	437	sister
843	438	421	uncle
844	438	439	father
845	439	421	cousin
846	439	438	daughter
847	421	438	nephew
848	421	439	cousin
849	438	440	husband
850	440	438	wife
852	421	440	nephew
853	440	421	aunt
854	441	421	brother
855	421	441	brother
856	421	442	master
857	442	421	apprentice
858	421	443	cousin
859	443	421	cousin
860	421	444	nephew
861	444	421	aunt
862	421	446	brother	
863	446	421	sister	
864	421	447	uncle	
865	447	421	niece	
866	421	448	master	
867	448	421	apprentice	
868	450	421	friend	
869	421	450	friend	
870	454	453	master	
871	453	454	servant	"poss, or employee"
872	453	455	brother	
873	455	453	brother	
874	455	453	apprentice	
875	453	455	master	
876	453	456	husband	
877	456	453	wife	
878	453	457	father	
879	457	453	daughter	
880	453	460	master	
881	453	461	master	
882	453	462	master	
883	453	463	master	
884	460	453	apprentice	
885	461	453	apprentice	
886	462	453	apprentice	
887	463	453	apprentice	
888	453	465	business	
889	465	453	business	my fletcher
890	453	470	business	
891	470	453	business	
892	474	475	husband	
893	475	474	wife	
894	473	480	brother	
895	480	473	sister	
896	481	473	business	
897	473	481	business	
898	473	482	business	
899	482	473	business	
900	473	483	nephew	
901	483	473	aunt	
902	473	485	master	
903	485	473	servant	
904	473	486	master	
905	486	473	servant	
906	473	491	master	my maidservant
907	491	473	servant	my maidservant
908	492	493	husband	
909	493	492	wife	
910	473	495	father
911	473	496	father
912	473	497	father
913	495	473	son
914	495	496	brother
915	495	497	brother
916	496	473	son
917	496	495	brother
918	496	497	brother
919	497	473	daughter
920	497	495	sister
921	497	496	sister
922	499	473	wife
923	473	499	husband
924	473	500	stepfather
925	499	500	mother
926	500	499	son	
927	500	473	stepson	my wife's son
928	500	473	business	
929	473	500	business	
930	473	504	landlord	
931	473	505	landlord	
932	504	473	tenant	
933	505	473	tenant	
934	507	473	tenant	
935	473	507	landlord	
936	508	509	father	
937	509	508	son	
938	510	511	son	
939	511	510	father	
940	512	513	husband	
941	513	512	wife	
942	514	515	husband	
943	515	514	wife	
944	473	516	friend	loving friend
945	516	473	friend	loving friend
946	473	517	business	
947	517	473	business	
948	511	473	son in law	
949	473	511	father in law	
950	473	520	master	
951	520	473	servant	
952	473	521	master	
953	521	473	servant	
954	523	524	husband	
955	524	523	wife	
956	523	525	father	
957	523	526	father	
958	523	527	father	
959	523	528	father	
960	523	529	father	
961	525	523	son	eldest son
962	525	526	brother	
963	525	527	brother	
964	525	528	brother	
965	525	529	brother	
966	526	523	son	
967	526	525	brother	
968	526	527	brother	
969	526	528	brother	
970	526	529	brother	
971	527	523	son	youngest son
972	527	525	brother	
973	527	526	brother	
974	527	528	brother
975	527	529	brother
976	528	523	daughter
977	528	525	sister
978	528	526	sister
979	528	527	sister
980	528	529	sister
981	529	523	daughter
982	529	525	sister
983	529	526	sister
984	529	527	sister
985	529	528	sister
986	523	530	father in law
987	523	531	father
988	530	523	son in law
989	530	531	husband
990	531	523	daughter	
991	531	530	wife	
992	523	532	cousin	
993	532	523	cousin	
994	523	533	uncle	sister's son
995	533	523	nephew	sister's son
996	523	534	brother	
997	523	535	niece	
998	534	523	brother	
999	534	535	father	
1000	535	523	niece	
1001	535	534	daughter	
1002	536	523	sister	
1003	523	536	brother	
1004	537	523	brother	
1005	537	538	father	
1006	538	537	son
1007	538	523	nephew
1008	523	537	brother
1009	523	538	uncle
1010	523	539	brother
1011	539	523	sister
1012	523	540	brother
1013	540	523	sister
1014	541	523	kinsman
1015	523	541	kinsman
1016	541	542	son
1017	542	523	kinsman
1018	542	541	father
1019	523	542	kinsman
1020	524	556	kinsman
1021	556	524	kinsman
1022	556	523	servant	maid
1023	523	556	master	maid
1024	556	557	sister	
1025	557	556	brother	
1026	524	558	niece	
1027	558	524	uncle	
1028	558	559	father	
1029	559	558	son	
1030	559	560	husband	
1031	560	559	wife	
1032	523	561	master	maid
1033	561	523	servant	maid
1034	562	563	husband	
1035	563	562	wife	
1036	564	565	husband	
1037	565	564	wife	
1038	568	523	servant	sometime servant
1039	523	568	master	sometime servant
1040	523	569	master	sometime servant
1041	523	570	master	sometime servant
1042	523	571	master	sometime servant
1043	523	572	master	sometime servant
1044	523	573	master	sometime servant
1045	568	569	husband	
1046	569	523	servant	sometime servant
1047	569	568	wife	
1048	570	523	servant	sometime servant
1049	571	523	servant	sometime servant
1050	572	523	servant	sometime servant
1051	573	523	servant	sometime servant
1052	523	574	business	
1053	523	575	business	
1054	574	523	business	
1055	574	575	husband	
1056	575	523	business	
1057	575	574	wife	
1058	576	577	husband	
1059	577	576	wife	
1060	524	579	mother	
1061	579	524	daughter	
1062	579	523	stepdaughter	
1063	523	579	stepfather	
1064	580	524	husband	late husband
1065	524	580	wife	late husband
1066	524	581	niece	
1067	581	524	aunt	
1068	582	523	tenant	
1069	523	582	landlord	
1070	530	523	tenant	
1071	523	530	landlord	
1072	584	523	tenant	
1073	523	584	landlord	
1074	523	585	landlord	
1075	523	586	landlord	
1076	585	523	tenant	
1077	586	523	tenant	
1078	523	587	landlord	
1079	587	523	tenant	
1080	592	591	business	
1081	592	591	friend	good + loving friend
1082	591	592	business	
1083	591	592	friend	good + loving friend
1084	591	593	friend	good + loving friend
1085	591	594	friend	good + loving friend
1086	591	593	business	
1087	591	594	business	
1088	593	591	friend	good + loving friend
1089	593	591	business	
1090	594	591	friend	good + loving fiend
1091	594	591	business	
1092	591	595	business	
1093	595	591	business	
1094	591	596	father	
1095	591	597	father	
1096	591	598	father	
1097	591	599	father	
1098	596	591	daughter	
1099	597	591	daughter	
1100	598	591	daughter	
1101	599	591	daughter	
1102	591	617	father
1103	617	591	son
1104	630	591	son
1105	630	617	brother
1106	617	630	brother
1107	591	630	father
1108	591	631	kinsman
1109	631	591	kinsman
1110	626	632	brother
1111	632	626	sister
1112	626	591	friend
1113	627	591	friend
1114	595	591	friend
1115	591	595	friend
1116	591	626	friend
1117	591	627	friend
1118	633	591	son	
1119	633	630	brother	
1120	633	617	brother	
1121	630	633	brother	
1122	617	633	brother	
1123	591	633	father	
1124	627	634	father	
1125	634	627	son	
1126	638	639	mother	
1127	639	638	son	
1128	638	640	master	
1129	640	638	servant	maidservant
1130	638	641	mother in law	
1131	641	638	son in law	
1132	641	642	husband	
1133	638	642	mother	
1134	642	638	daughter
1135	642	641	wife
1136	643	638	cousin
1137	638	643	cousin
1138	644	638	brother
1139	644	645	father
1140	638	644	sister
1141	638	645	aunt
1142	645	638	niece
1143	645	644	daughter
1144	642	655	mother
1145	641	655	father
1146	655	638	grandson
1147	655	641	son
1148	655	642	son
1149	638	655	grandson
1150	656	638	cousin	
1151	638	656	cousin	
1152	638	657	friend	
1153	638	658	friend	
1154	638	659	friend	
1155	657	638	friend	
1156	658	638	friend	
1157	659	638	friend	
1158	664	676	nephew	
1159	676	664	uncle	
1160	664	677	master	
1161	677	664	apprentice	
1162	664	678	master	
1163	678	664	apprentice	
1164	664	679	master	my woman
1165	679	664	servant	my woman
1166	664	680	master	my boy
1167	680	664	servant	my boy
1168	664	682	master	my horsekeeper
1169	682	664	servant	my horse keeper
1170	664	683	brother	
1171	683	664	brother	
1172	664	684	uncle	
1173	683	684	father	
1174	684	664	niece	
1175	684	683	daughter	
1176	685	664	father	
1177	664	685	son	
1178	664	686	brother	
1179	686	664	sister	
1180	686	687	mother	
1181	686	688	mother	
1182	664	687	uncle	
1183	664	688	uncle	
1184	687	664	nephew	
1185	687	686	son	
1186	687	688	brother	
1187	688	664	nephew	
1188	688	686	son	
1189	688	687	brother	
1190	681	689	husband	
1191	689	681	wife	
1192	690	691	husband	
1193	691	690	wife	
1194	693	664	brother in law	brother
1195	664	693	brother in law	brother
1196	664	694	cousin	
1197	694	664	cousin	
1198	695	696	father	
1199	664	695	cousin	
1200	664	696	cousin	daughter of cousin
1201	696	695	daughter	
1202	696	664	cousin	daughter of cousin
1203	664	697	uncle	
1204	697	664	niece	
1205	664	699	business	
1206	699	664	business	
1207	700	664	servant	
1208	664	700	master	
1209	701	664	business	
1210	664	7001	business	
1211	702	664	business	
1212	664	702	business	
1213	664	703	friend	
1214	703	664	friend
1215	703	704	husband
1216	704	703	wife
1217	690	706	master
1218	706	690	servant
1219	707	664	cousin
1220	664	707	cousin
1221	708	664	nephew
1222	708	664	apprentice
1223	664	708	uncle
1224	664	708	master
1225	711	709	brother in law
1226	709	711	brother in law
1227	712	709	brother
1228	709	712	brother
1229	712	713	father
1230	712	714	father
1231	712	715	father
1232	712	716	father
1233	709	713	uncle
1234	709	714	uncle
1235	709	715	uncle
1236	709	716	uncle
1237	713	709	nephew
1238	713	712	son
1239	713	714	brother
1240	713	715	brother
1241	713	716	brother
1242	714	709	nephew
1243	714	712	son
1244	714	713	brother
1245	714	715	brother
1246	714	716	brother
1247	715	709	nephew
1248	715	712	son
1249	715	713	brother
1250	715	714	brother
1251	715	716	brother
1252	716	709	niece
1253	716	712	daughter
1254	716	713	sister
1255	716	714	sister
1256	716	715	sister
1257	711	717	husband
1258	717	709	sister
1259	717	711	wife
1260	709	717	brother
1261	718	709	brother in law
1262	718	719	husband
1263	709	718	brother in law
1264	709	719	brother
1265	719	718	wife
1266	719	709	sister
1267	720	709	father in law
1268	720	721	husband
1269	709	720	son in law
1270	709	721	son in law
1271	721	709	mother in law
1272	721	720	wife
1273	722	709	uncle
1274	722	723	husband
1275	709	722	nephew
1276	709	723	nephew
1277	723	709	aunt
1278	723	722	wife	
1279	724	709	uncle	
1280	709	724	nephew	
1281	725	726	husband	
1282	726	725	wife	
1283	727	709	partner	
1284	727	728	husband	
1285	709	727	partner	
1286	728	727	wife	
1287	742	709	servant	my porter
1288	709	742	master	my porter
1289	752	709	employee	workman
1290	709	752	employer	one of my workmen
1291	753	709	tenant	
1292	709	753	landlord	
1293	754	709	landlord	
1294	709	754	tenant	
1295	755	709	servant	
1296	709	755	master	
1297	756	709	servant	servant but prob apprentice
1298	709	756	master	servant but prob apprentice
1299	757	709	servant	
1300	709	757	master	
1301	758	709	business	
1302	709	758	business	
1303	759	709	servant	my washer
1304	709	759	servant	my washer
1305	763	712	wife	
1306	763	709	sister in law	
1307	712	763	husband	
1308	764	724	wife	
1309	724	764	husband	
1310	764	709	niece
1311	709	764	nephew
1312	709	763	brother in law
1313	767	768	brother
1314	768	767	brother
1315	772	774	brother
1316	774	772	brother
1317	774	775	father
1318	772	775	uncle
1319	775	772	nephew
1320	775	774	son
1321	772	776	husband
1322	776	772	wife
1323	772	777	father
1324	777	772	daughter
1325	779	772	apprentice
1326	772	779	master	
1327	784	785	husband	dear and loving wife
1328	785	784	wife	dear and loving wife
1329	786	784	sister	
1330	784	786	brother	
1331	784	787	uncle	cousin
1332	784	788	uncle	cousin
1333	784	789	uncle	cousin
1334	784	790	uncle	cousin
1335	784	791	uncle	cousin
1336	784	792	uncle	cousin
1337	786	787	mother	
1338	786	788	mother	
