Place_ID_GAZ	MODNAME	County	Country_GAZ	GridX	GridY	Borough	Borough_1st_date	Borough_Source	Mint	VAL_1334	History_GAZ	Market_Town_c1600	Market_Town_Source	See_GAZ	M1	M1_DAYS	M1_No_Of_Days	M1_1st_Recorded	M1_Term_Used	M1_Prescriptive_Held_By	M1_Charter_Year	M1_Charter_Date	M1_Grantor	M1_Type_Grantor	M1_Grantee	M1_Grantee_Type	M1_Source	M1_Confirmation_Year	M1_Confirmation_Date	M1_Confirmation_From	M1_Confirmation_To	M1_Confirmation_Source	M1_Notes	M2	M2_DAYS	M2_No_Of_Days	M2_1st_Recorded	M2_Term_Used	M2_Prescriptive_Held_By	M2_Charter_Year	M2_Charter_Date	M2_Grantor	M2_Type_Grantor	M2_Grantee	M2_Grantee_Type	M2_Source	M2_Confirmation_Year	M2_Confirmation_Date	M2_Confirmation_From	M2_Confirmation_To	M2_Confirmation_Source	M2_Notes	M3	M3_DAYS	M3_No_Of_Days	M3_1st_Recorded	M3_Term_Used	M3_Prescriptive_Held_By	M3_Charter_Year	M3_Charter_Date	M3_Grantor	M3_Type_Grantor	M3_Grantee	M3_Grantee_Type	M3_Source	M3_Confirmation_Year	M3_Confirmation_Date	M3_Confirmation_From	M3_Confirmation_To	M3_Confirmation_Source	M3_Notes	Fair	Fair1	Fair1_Days_Held	Fair1_Feast	Fair1_Feast_Date	Fair1_Duration_Days	Fair1_Term_Used	Fair1_1st_reference	Fair1_Owner_Prescriptive	Fair1_Charter_Year	Fair1_Charter_Date	Fair1_Grantor	Fair1_Grantor_Type	Fair1_Grantee	Fair1_Grantee_Type	Fair1_Source	FAIR1_CONF_Year	FAIR1_CONF_Date	FAIR1_CONF_From	FAIR1_CONF_To	FAIR1_CONF_Source	Fair1_Notes	Fair2	Fair2_Days_Held	Fair2_Feast	Fair2_Feast_Date	Fair2_Duration_Days	Fair2_Term_Used	Fair2_1st_reference	Fair2_Owner_Prescriptive	Fair2_Charter_Year	Fair2_Charter_Date	Fair2_Grantor	Fair2_Grantor_Type	Fair2_Grantee	Fair2_Grantee_Type	Fair2_Source	FAIR2_CONF_Year	FAIR2_CONF_Date	FAIR2_CONF_From	FAIR2_CONF_To	FAIR2_CONF_Source	Fair2_Notes	Fair3	Fair3_Days_Held	Fair3_Feast	Fair3_Feast_Date	Fair3_Duration_Days	Fair3_Term_Used	Fair3_1st_reference	Fair3_Owner_Prescriptive	Fair3_Charter_Year	Fair3_Charter_Date	Fair3_Grantor	Fair3_Grantor_Type	Fair3_Grantee	Fair3_Grantee_Type	Fair3_Source	FAIR3_CONF_Year	FAIR3_CONF_Date	FAIR3_CONF_From	FAIR3_CONF_To	FAIR3_CONF_Source	Fair3_Notes	Harrison	Notes
19	ALCONBURY	HUNTINGDONSHIRE	England	5185	2761	Y	1319	"BF, p. 126"		70.67	"Assessed as a borough in 1319, but this probably reflects its status as ancient demesne, rather than its urban character. (J.F. Willard, 'Taxation boroughs and parliamentary boroughs' in J.G. Edwards, V.H. Galbraith and E.F. Jacob eds, 'Historical Essays in Honour of James Tait', (Manchester, 1933), p. 432; Glasscock, p. 136) VCH suggests that the market and fair may have been transferred here from Alconbury Weston, Huntingdon, which is approximately one mile to the north west. (VCH Huntingdonshire, iii, p. 4)"			"VCH Huntingdonshire, iii, p. 4"	GC	Thurs	1				1305	02-Feb	K Edw I		John de Segrave		"CChR, 1300-26, p. 49"						"To be held at the manor of Wodeweston. (CChR, 1300-26, p. 49) Market recorded in 1328, 1332 and 1356. It was not functioning in the sixteenth century. (Masschaele, pp. 169-70) "																																							Y	GC	vfm+6	John the Baptist	24-Jun	9				1305	02-Feb	K Edw I		John de Segrave		"CChR, 1300-26, p. 49"						"To be held at the manor of Wodeweston. (CChR, 1300-26, p. 49) Fair continued until the nineteenth century. (VCH Huntingdonshire, iii, p. 4)"																																												
16	ALWALTON	HUNTINGDONSHIRE	England	5133	2959					36.63				"VCH Huntingdonshire, iii, p. 133"	GC	Fri	1				1268	07-Aug	K Hen III		A and C of Peterborough		"CChR, 1257-1300, p. 101"						"Market recorded in 1286; the quo warranto enquiry was adjourned. (QW, p. 303) Market had ceased to function by the 1330s. (Masschaele, p. 170)"																																																																																																								
11	BRAMPTON	HUNTINGDONSHIRE	England	5215	2707	Y	1319	"BF, p. 126"		86.6	"Assessed as a borough in 1319, but this probably reflects its status as ancient demesne, rather than its urban character. (J.F. Willard, 'Taxation boroughs and parliamentary boroughs' in J.G. Edwards, V.H. Galbraith and E.F. Jacob eds, 'Historical Essays in Honour of James Tait', (Manchester, 1933), p. 432; Glasscock, p. 136) VCH does not mention a market or fair. "			"VCH Huntingdonshire, iii, pp. 12-17"	PB																		No further information for the market.																																																																																																								
26	BUCKWORTH	HUNTINGDONSHIRE	England	5148	2768					112.5				"VCH Huntingdonshire, iii, p. 23"	GC	Tues	1				1256	09-Jan	K Hen III		Simon son of Richard de Bukeswrth		"QW, p. 299"						To be held at the manor. Simon son of Richard produced the charter as evidence in the 'quo warranto' enquiry of 1286. 																																							Y	GC	Mon and Tues in Whit week	Whit week		2				1256	09-Jan	K Hen III		Simon son of Richard de Bukeswrth		"QW, p. 299"						To be held at the manor. Simon son of Richard produced the charter as evidence in the 'quo warranto' enquiry of 1286.																																												
3	CHESTERTON	HUNTINGDONSHIRE	England	5127	2954					58.25				"VCH Huntingdonshire, iii, p. 142"	GC	Tues	1				1254	28-Oct	K Hen III		"Osbert, P of Royston"		"CPR, 1247-58, p. 378"						"Market was not functioning in 1286. There is no further evidence for the market. (Masschaele, p. 170; VCH Huntingdonshire, iii, p. 142)"																																							Y	GC	vfm	Michaelmas	29-Sep	3				1254	28-Oct	K Hen III		"Osbert, P of Royston"		"CPR, 1247-58, p. 378"						"There is no further evidence for the fair. (VCH Huntingdonshire, iii, p. 142)"																																												
6	EARITH	HUNTINGDONSHIRE	England	5384	2747							Y	"Everitt, p. 474"	"VCH Huntingdonshire, ii, p. 155"	GC	Wed	1				1318	25-Sep	K Edw II		"John, bp of Ely, the chancellor"		"CChR, 1300-26, p. 391"						"To be held at the manor. (CChR, 1300-26, p. 391) Masschaele suggests that the market was not successful. (Masschaele, p. 170) "																																							Y	GC	vfm	James	25-Jul	3				1318	25-Sep	K Edw II		"John, bp of Ely, the chancellor"		"CChR, 1300-26, p. 391"						To be held at the manor. 																																												"K James I confirmed the 1318 grant of the market and fair. (VCH Huntingdonshire, ii, p. 155)"
20	EVERTON	HUNTINGDONSHIRE	England	5201	2511					33.75	"The parish of Everton was mainly in Bedfordshire, with part in Huntingdonshire, until 1844 when the whole parish was transferred to Huntingdonshire. (Guide, i, pp. 6, 249)"			"VCH Huntingdonshire, ii, p. 370"	GC	Wed	1				1307	20-Feb	K Edw I		"Walter de Langeton, bp of Coventry and Lichfield"		"CChR, 1300-26, p. 81"						"To be held at the manor. (CChR, 1300-26, p. 81) Masschaele states that the market was not successful. (Masschaele, p. 170)"																																							Y	GC	vfm	Bartholomew 	24-Aug	3				1307	20-Feb	K Edw I		"Walter de Langeton, bp of Coventry and Lichfield"		"CChR, 1300-26, p. 81"						To be held at the manor. 																																												
23	FARCET	HUNTINGDONSHIRE	England	5202	2946					105				"VCH Huntingdonshire, iii, pp. 166-9"	GC	Fri	1				1353	26-Sep	K Edw III		A and C of Thorneye [Thorney abbey]		"CChR, 1341-1417, p. 130"						To be held at the town.																																							Y	GC	vfm	Assumption of Mary	15-Aug	3				1353	26-Sep	K Edw III		A and C of Thorneye [Thorney abbey]		"CChR, 1341-1417, p. 130"						To be held at the town.																																												
21	FEN STANTON	HUNTINGDONSHIRE	England	5321	2688					161.75				"VCH Huntingdonshire, ii, p. 281"	GC	Thurs	1				1315	26-Oct	K Edw II		John de Seagrave		"CChR, 1300-26. p. 289"						"To be held at the manor. (CChR, 1300-26. p. 289) Market recorded in 1332, but may have fallen into disuse by the 1350s. It was not operating in the sixteenth century. (Masschaele, pp. 169-70)"																																							Y	GC	vf+6	Peter and Paul	29-Jun	8				1315	26-Oct	K Edw II		John de Seagrave		"CChR, 1300-26. p. 289"						To be held at the manor.																																												
10	GLATTON	HUNTINGDONSHIRE	England	5153	2861					144.25				"VCH Huntingdonshire, iii, pp. 177-82"	P		1	20 Mar 1244	mercatum	Peter de Malo Lacu							"CR, 1242-7, p. 171"						"The sh of Huntingdon was ordered to proclaim and cause to be held the market which the king [presumably K Hen III] had conceeded to Peter de Malo Lacu in the manor, which he formerly held of the king's baliwick on that day on which it was conceeded to him, unless in the time of the aforesaid Peter, the market was removed by the curia regis because it was damaging nearby markets. "																																																																																																								
