runame	ruID	por	dstart	dend	xyears	sr	archive	ref	tsource	denter	res	ttaken	notes	year	occ	com
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	coachman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	basket maker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	tailor	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	fellmonger	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	wheelwright	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	parish clerk	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	baker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	sawyer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	coachman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	postman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1813	gentleman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	blacksmith	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	bricklayer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	aano occupation specified	"father named (as ""John Doe""), mother is not named"
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	coachman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	cooper	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	aaillegitimate	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	soldier	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	aaillegitimate	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	coachman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	bricklayer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	"children: ""James & William""; no named parents, but said to have been born on the same day as baptism"
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	shopkeeper	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	servant	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	aano occupation specified	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	painter	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1814	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gentleman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	coachman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	parish clerk	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	servant	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	aaillegitimate	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	soldier	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	ostler	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	baker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gentleman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	bailiff and labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	laundry man	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	servant	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	postman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	gentleman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	carpenter	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	servant	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1815	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	bricklayer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	coachman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	bricklayer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	gentleman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	watchmaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	basket maker	different surnames to those of the same trade below
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	basket maker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	basket maker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	basket maker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	basket maker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	gardener	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	shoemaker	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	glazier	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	glazier	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	glazier	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	glazier	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	orphan	"for this entry, neither parent is named; for the three subsequent entries in the register, both parents are named, but ""ditto"" is written in the occupation column, leading to the assumption that all four were baptisms of orphans"
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	orphan	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	orphan	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	orphan	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	postman	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1816	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	aaillegitimate	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	aaillegitimate	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	captain in the navy	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	tallow chandler	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	butcher	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	aano occupation specified	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	farmer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	aabaptism without named parents	born 1810
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	labourer	
Acton	MID/001	rose	31 Jan 1813	10 Dec 1820		1	London Metropolitan Archive	X077/042	MF OR	26 Jul 2005	NM	45		1817	baker	
